,Product name,Category
1597,"Fasto CA 555 Super Glue Combo 1 x 50gms - Fast Curing Instant Adhesive - High Performance Cyanoacrylate Adhesive - For bonding Plastic, Rubber, Fiber, Leather, etc",Adhesives
1598,Little Birdie Itsy Bitsy Fabric Deco Magic Glue (100ml),Adhesives
1599,Heavy Duty Waterproof Utility Hook Transparent Reusable Adhesive Wall Sticky Hooks Wall Hangers 10KGS/22lb for Home Kitchen Bathroom Bedroom Dorm Keys Bag Towels - (Pack of 12),Adhesives
1600,KWT Nano Double Sided Tape Heavy Duty - Multipurpose Removable Traceless Mounting Adhesive Tape for Walls?Washable Reusable Strong Sticky Strips Gel Grip Tape- (3 meter),Adhesives
1602,"Command Mini Decorating Hooks for walls, 6 Hooks and 8 Strips,Self Adhesive, Holds 225gm, Damage Free Walls, Transparent",Adhesives
1603,FADMAN 7mm Transparent 60 GLUE STICKS for 20 Watt GLUE GUN,Adhesives
1604,Fevicol 1 KG Craft Glue Ultimate Adhesive for Student’s Project Work - Craft Glue & Office Glue Refill Pack,Adhesives
1605,Loctite Workshop '401' Instant Adhesive,Adhesives
1606,"VIVNITS Waterproof Flex Tape,Seal Repair Tape, Super Strong Adhesive Sealant Tape to Stop Leakage of Kitchen Sink/toilet Tub, leak stop, stop leak tape, Black 4"" X 5'",Adhesives
1607,RYLAN Nano Double Sided Tape Heavy Duty - Multipurpose Removable Traceless Mounting Adhesive Tape for Walls?Washable Reusable Strong Sticky Strips Gel Grip Tape (3 meter),Adhesives
1608,"Loctite 401 25Ml Instant Adhesive Ultra Fast Super Glue, Pack of 1",Adhesives
1609,HOOK i Flex Tape for Seal Leakage Tape for Water Leakage Super Strong Waterproof Tape Adhesive Tape for Water Tank Sink Sealant for Gaps,Adhesives
1610,Pidilite Marinekoat Waterproof coating for wood surfaces 1 Litre,Adhesives
1611,Mobhada- Kitchen Sink Platform Sticker Bathroom Corner Tape Wall Sealing Strip,Adhesives
1612,ESSRBOND Chota Seal | ADVANCE JAPANESE MS POLYMER | Heavy Duty Waterproof | Tiles gap filler | Waterproof for Kitchen and Bathroom |,Adhesives
1613,"MMOBIEL E-8000 Multipurpose High Performance Industrial Glue Semi Fluid Transparent Adhesive Incl. Precision Tips for Clean Working (110 ml / 3,7 oz)",Adhesives
1614,"ShopAIS Adhesive Pad, Invisible Shoes for Water, Barefoot Shoes, Stick on Foot Soles with Anti-Slip & Waterproof Design for Barefoot Lover, Beach, Walk, Running, Swimming - Small Size Pink",Adhesives
1615,wolpin Plastic Rectangular Multipurpose Wall Shelves with Towel Hanger Shelf Self-Adhesive Sticker Hooks Wall Holder Bathroom Storage Rack Box Strong Shower Rack Shelf - White (2 Pieces),Adhesives
1616,MHK 7mm Hot Melt Glue Sticks 20 PCs for 20watt Mini Glue Gun For Fine Craft Work (7 MM Diameter) (20pcs 7mm Glue Sticks),Adhesives
1617,"Tile Repair Adhesive for replacement of broken or damaged tiles in bathroom, kitchen, floor tiles, decorative tiles",Adhesives
1618,Ekon Pack of 1 T7000 Multipurpose Black Adhesive Waterproof Washable Glue (Black),Adhesives
1619,"12 Pcs Self Adhesive Wall Hooks, Heavy Duty Sticky Hooks for Hanging 10KG (Max), Waterproof Transparent Adhesive Hooks for Wall, Wall Hangers for Hanging Kitchen Bathroom Bedroom Accessories",Adhesives
1620,"STANLEY 1-GS20DT 100mm/4''x11.3mm Dual Temperature Glue Stick for Bonding Wood,Leather,Rubber,Suede,Paper (Pack of 24)",Adhesives
1621,GLUN 7MM Thin (Random) Glitter Coloured HOT MELT Glue Sticks for DIY Craft and Decoration (12 Sticks)(FOR 20W GLUE GUN ONLY),Adhesives
1622,Bontek Super Glassy Hot Melt Glue Stick - High Sticking Power 198mm x 11mm Diameter (Pack of 50),Adhesives
1623,"3M IS120118424 Synthetic Resin Adhesive, 1 kg",Adhesives
1624,"Command Decorating & organizing 20 clips/hooks and 24 mini strips,Damage Free walls,Clear",Adhesives
1625,"Pidilite WD-40, Multipurpose Car care Spray, 420ml Rust Remover, Lubricant, Stain Remover, Powerful Chimney Cleaner, Degreaser, and Bike Chain Cleaner & Chain Lube (341g)",Adhesives
1626,Artibetter 2 Pairs Beach Foot Pads Barefoot Adhesive Invisible Shoes Stick on Foot Pad Stickers Anti- Slip Waterproof Footing Pad for Surfing Yoga Swimming (Rosy S),Adhesives
1627,Araldite Standard Epoxy Adhesive 13g - pack of 3 with 3 Finger Cots,Adhesives
1628,GLUN HOT MELT Transparent Glue Sticks for Glue Gun (11MM - 25 Sticks),Adhesives
1629,"JCV International Adhesive Wall Sticky Hooks Heavy Duty Utility Hook Transparent Reusable Wall Hangers 10KGS/22lb Waterproof for Bathroom Bedroom Dorm Keys Bag Towels - Plastic, Pack of 10",Adhesives
1630,"Loctite 401 High Strength Super Glue|Surface Insensitive 20 Gram Glue, Pack of 1",Adhesives
1631,"Yucky Science Slime and Craft Clear Glue. (2 litres, Pack of 1 Bottle)",Adhesives
1632,Pidilite Fevicol 100 Gram Craft Glue Ultimate Adhesive for Student’s Project Work & Serious Crafters (FMR801040500000),Adhesives
1633,"Command Designer 2 hooks and 4 strips, Self Adhesive Plastic Hooks for wall, Medium , White, Holds Upto 1.3kg",Adhesives
1634,"Stone Tile Repair Adhesive for Replacement of Broken or Damaged Stone Slab, Granite, Marble, Kitchen Slab, Decorative Wall Cladding,, Wall Slate Panel",Adhesives
1635,"Loctite 495 Instant Adhesive Bottle, 20 gm",Adhesives
1636,"DHRUV-PRO B-7000 Glue Multi-Purpose Transparent Adhesive (1.68 fl Oz/ 50ml) for Jewellery, Epoxy Resin, Shoes, Toys, Bag, Flowers, Touch Screen Cell Phone Repair Adhesive (50 ml)",Adhesives
1637,Nail-Free Adhesive Bucle Heavy Duty(22.05lb/10kg) Sticky Clip Shelf Supporter,Adhesives
1638,"GAH E8000 Multi-Purpose Adhesive Strong Glue for LCD Touch, Jewelry, Nail Art, Craft, Mobile, Transparent, 50ml, Pack of 1",Adhesives
1639,FADMAN 7mm Transparent 50 Glue Sticks for 20 Watt Glue Gun,Adhesives
1640,"DHRUV-PRO Multi-Purpose Transparent Adhesive Glue for Jewelry, Resin Crafts, Glass Touch Screen Repair (Yellow) -50 ml",Adhesives
1641,Vinayakart 3/4 Sized Adhesive Gel Massage Insoles with Arch & Metatarsal Support for High-Heel Shoes Sandals,Adhesives
1642,Revwd Flex Tape for Seal Leakage Tape for Water Leakage Super Strong Waterproof Tape Adhesive Tape for Water Tank Sink Sealant for Gaps,Adhesives
1643,Smart Saver D Shaped (Brown) Self-Adhesive Epdm Doors and Windows Foam Seal Strip Rubber Weatherstrip 5 Meter (2 X 2.5 M = 5 Meter)-Pack of 1,Adhesives
1644,Pidilite Fevikwik 203 Cyanoacrylate Adhesive 100 ml - 5 U x 20 ml each,Adhesives
1645,"Asian Paints ezyCR8 Tile Seal, DIY Tube for Bathroom & Kitchen Tile Gaps, White 200 ml",Adhesives
1646,"HAAPYBOX Floor Marking tape 2 Inch Width 30m length, 140 microns",Adhesives
1647,Xiriz Waterproof Tile Gap/Crack/Grout Filler Water Resistant Silicone Sealant for DIY Home Sink Gaps/Tiles Gaps/Grouts Repair Filler Tube (180 Ml White),Adhesives
1648,Pidilite Fevicol SH - Ultimate woodworking adhesive 250gm (FPA800125000006),Adhesives
1649,Bitnex silicone adhesive door sealing seal tape strip for wind sound and insect proof doors bottom windows and shower glass gaps sealing tape (5.9 FT),Adhesives
1650,FLUZOV Waterproof Tile Gap/Crack/Grout Filler Water Resistant Silicone Sealant for DIY Home Sink Gaps/Tiles Gaps/Grouts Repair Filler Tube (180 Ml White),Adhesives
1651,Bapna Nitrile High Grade Foam Adhesive Tape 50 mm Width x 6 mm Thickness x 10 Meter Length,Adhesives
1652,Epoke Crystal Clear Epoxy Art Resin Kit (300gms),Adhesives
1653,Color cellophane Tape - Yellow -45 Micron - 3 in / 65 m - Pack of 2,Adhesives
1655,Boriva Adhesive Brush Weather Stripping for Sliding Doors and Windows,Adhesives
1656,"Dr. Fixit 201 Crack X Paste, Crack Filler - 1Kg",Adhesives
1657,"Genuine Henkel Loctite 270 High Strength Thread-Locking All Metal Adhesive Glue, 50 ml",Adhesives
1658,"lifeMaster Adhesive Wall Sticky Hooks Heavy Duty Utility Hook Transparent Reusable Wall Hangers 10KGS/22lb Waterproof for Home Kitchen Bathroom Bedroom Dorm Keys Bag Towels - Plastic, Pack of 10",Adhesives
1659,Mario Yellow Glue Stick for Furniture Industries (Premium Range) - Strongest Bonding Glue Stick Length 225mm x 11mm Diameter (Pack of 20),Adhesives
1660,baby basket Double Layer Shell Soap Super Adhesive Sticker Soap Dish Holder Wall Mounted Bathroom Shower Soap Holder Soap Dish Tray Pack of 1,Adhesives
1661,AMULAKH Aluminum Foil Adhesive Tape Waterproof Duct Tape Super Repair Crack Thicken Butyl Waterproof Tape Home Renovation Tools(5Cm x 5 Meter),Adhesives
1662,Pacificdeals E8000 Pack of 1 Multi-Purpose Semi Fluid Transparent White Easy to Use Strong Adhesive Glue Sealant Clear Waterproof Glue Compatible For Laptop Bezel Slime Rhinestone Clothes School Kids Projects Jewellery Shoes Sole Repair Mobile Phone LCD Touch Display Screen Repair Plastic Toys epoxy Resin Decorations Art Craft Work leather Bag DIY Fabric Nail Border Clear - 50ml,Adhesives
1663,"MMT Acoustix® Super Spray Adhesive for Acoustic Foam, 450 Ml Aerosol,1 Can for 80-90 Sqft",Adhesives
1664,ORPIO (LABEL) Stainless Steel Bathroom Corner Shelf Organizer Storage Hanging Shower Caddy Rack (Black),Adhesives
1665,Blue Bird Transparent Glue Sticks 7mm 100 piece,Adhesives
1666,SENSI-CARE Sting Free Adhesive Releaser Spray 50ML,Adhesives
1667,"STOIQE Adhesive Wall Hooks for Towel Bathroom Transparent Heavy Duty Wall Hook No Drill for Coat /Towel /Key Robe on Door/ Kitchen /Bathroom (Unique Hanger, 1 Pcs)",Adhesives
1668,"AmazonBasics 1.8 Liter Clear Glue and 1.8 Liter Gallon White Glue, 2-Pack Combo - Glue for Perfect Slime",Adhesives
1669,Ero Cotton Foldable Shopping Tote bag with Velcro adhesive tape | Multi-Purpose Reusable Shoulder Tote bag | Pack of 3 - Design Tote bags.,Adhesives
1671,Flex Tape for Seal Leakage Tape 2 inch x 5 Meter for Water Leakage Super Strong Waterproof Tape Adhesive Tape for Water Tank Sink Sealant for Gaps,Adhesives
1672,"BATTLELAND Waterproof Flex Adhesive Sealant Tape for All Type Surface, 4 Inch X 5 Ft, Black",Adhesives
1673,"Blikiz Door tape for seal bottom Gap sealer, Door sealing strip for home, Self-Adhesive sealing for insects blocks (3 METER)",Adhesives
1674,Cloudmall Ceramic Repair Agent A&B Set Strong Adhesive Glue Non-Toxic Immediate Wall Crack Repair,Adhesives
1676,Genuine Henkel Loctite 406 Super Glue - Instant Adhesive - 20g (0.70 Oz) - Ideal for use on Plastic & Rubber,Adhesives
1677,RQuick 356 Cyanoacrylate Instant Adhesive 20 G,Adhesives
1678,Pidilite Fevicol SR 998 - Multipurpose Adhesive 500 ml,Adhesives
1679,Blue Bird Transparent Glue Sticks 7mm 50 piece,Adhesives
1680,Aarya Grip Tape Double Sided Adhesive Silicon Tape Transparent Heavy Adhesive | Multi-Functional | Sticky | Anti-Slip Gel |NanoTape (3 Meter),Adhesives
1681,RQuick 347 Cyanoacrylate Instant Adhesive 20 G,Adhesives
1682,MESH Planet Premium Adhesive Hook 10MTS_Regular Loop 10MTS 20mm_ 10 MTS or 33 Feets Black Color with Industrial Cutter_Measuring Tape MP2,Adhesives
1683,Oytra 25g UV Resin Hard Clear Glossy Finish for Artists and Professionals Polymer Clay Gloss DIY Jewelry Craft Decoration Casting Coating,Adhesives
1684,"Command Small pack of 4 Pairs Picture Hanging Foam Strips, White, Foam,",Adhesives
1685,Itsy Bitsy- Deco Magic Glue Matte Big,Adhesives
1686,"NUCARTURE® Fabric stricky Shoe Back Heel Insoles Protector Liner Pads Sponge Cushion Shoe Pads Back Insole Grip Liners Sticker,heel grips for loose shoe bit blister pads(2 PAIR,Beige)",Adhesives
1687,REVWD Flex Tape for Seal Leakage Tape for Water Leakage Super Strong Waterproof Tape Adhesive Tape for Water Tank Sink Sealant for Gaps (Pack of 1),Adhesives
1688,"Gorilla 4500104 Clear Glue 1.75 Oz, Clear",Adhesives
1689,"Pidilite Fevicol Probond - Special Adhesive for PVC Sheet and Tapes, 500gm",Adhesives
1690,"FEWZY Waterproof Flex Tape,Seal Repair Tape, Super Strong Adhesive Sealant Tape to Stop Leakage of Kitchen Sink/toilet Tub, leak stop, stop leak tape, Black",Adhesives
1691,HOKIPO® Magic Sticker Series Toilet Paper Holder in Bathroom with Mobile Stand (Model - AR1499),Adhesives
1692,Sponge Neoprene Foam Insulation And Cushioning Adhesive Tape 100 mm Width x 6 mm thickness x 10 meter Roll,Adhesives
1693,Transparent 51 FADMAN GLUE STICKS (7mm) for 20 Watt GLUE GUN,Adhesives
1694,"RYLAN Adhesive Wall Hook 10 Pack, Strong Self Adhesive Wall Hooks, Heavy Duty Sticky Hooks for Hanging, Transparent Reusable Waterproof Adhesive Hooks for Wall, Stick-on Hook for Wall Hangers, Bedroom, bathroom accessories, Kitchen Accessories Items",Adhesives
1695,"BTG ENTERPRISE Flex Tape For Seal Leakage Tape for Water Leakage Super Strong Waterproof Tape Adhesive Tape for Water Tank Sink Sealant for Gaps (4 INCHES x 5 FEET, BLACK)",Adhesives
1696,Glue Gun Sticks 7MM Thin (Pack of 14) Glitter Coloured and Transparent HOT MELT Glue Sticks for DIY Craft and Decoration (14 Sticks),Adhesives
1697,"Ekon T5000 Multipurpose Transparent Adhesive Glue Sealant Waterproof Glue for DIY, Fabric, Screen Repair, Mobile Phone, Jewelry, Resin Crafts, Art and Craft, etc. (50ml) (Milky Blue)",Adhesives
1698,"Tek Bond Nail Free No More Nails Heavy duty Adhesive, Stick Anything On The Wall Without Drilling + Application Gun",Adhesives
1699,"Command Medium Self Adhesive Hooks for walls, Damage free hanging, Personal décor, Holds 900 gm, (2 hooks, 4 strips), No Drilling, No Wall Damage, Transparent",Adhesives
1700,"Highboy 3 Meter Multipurpose Double Sided Nano Adhesive Tape,Washable Traceless Nano Gel Tape",Adhesives
1701,"Crown - CR 150, 150 Watt Professional Hot Melt Glue Gun with Multi Temperature Control, Fast Melting & Glue Dispensing Glue Gun for 11.2 MM Glue Sticks Size + 6 Glue Sticks (Blue)",Adhesives
1702,Pidilite Flex Kwik Instant Adhesive Fast Bonding for Flex and PVC Doors (20g),Adhesives
1703,"PALAY® 2 Pairs Arch Support Insoles Fits for Flat Feet & Plantar Fasciitis Orthotic Arch Pads for Women and Men, Gel High Cushion Insert, One Size Fits All",Adhesives
1704,"HOME CUBE ABS Plastic Adhesive Waterproof Kitchen, Bathroom Soap, Dish Holder Sticker (13 x 10 x 3.5 cm, Random Color) - Pack of 4",Adhesives
1705,"BONTEK - BT 155, Japanese Technology 150 watt Glue Gun with On/Off Switch, Glue Flow Control and Anti Drip Glue Gun, Designed for Extreme Comfort for The Hand + 6 Glue Sticks",Adhesives
1706,"Lifekrafts Good Grip , Friction Anti Slip Tape for Slippery floors, Staircase, Ramps, Indoor, Outdoor (10 m x 50 mm, Brown)",Adhesives
1707,"VELINEX® Caulk Strip Sealing Tape,Self Adhesive , Bath sealant Caulk Strip,Kitchen, Bathroom,Toilet,Wall Sealing Tape Waterproof Sealant Tape Edge Protector 3.8 cm x 3.2 metre (1 PCS) (Brown)",Adhesives
1709,"OLWICK® 1 PCS Caulk Strip PE Flexible Self Adhesive Tape Waterproof Sealing Tape Sealant Strip for Kitchen, Bathroom, Bathtub, Toilet, Wall Floor(W x L 2.2cm x 3.2metre) (WHITE)",Adhesives
1710,Color cellophane Tape - RED - 45 Micron - 3 in/65 m - Pack of 2,Adhesives
1711,"Amatech Innovation Linkobond High Bond Strength Epoxy Adhesive, 1.8 Kg, SUPER SAVER PACK",Adhesives
1712,Aesson Bond Table Top clear Epoxy Resin & Hardener : A Fine Tech Product,Adhesives
1713,"Amatech Innovation’s Linkobond Standard Epoxy Adhesive 900g (A+B), SUPER SAVER PACK",Adhesives
1715,mPix E8000 multi-purpose Transparent adhesive Clear Self Leveling Acrylic Shoes Jewelry Diy Crafts Phone Screen glue Adhesive Adhesive (50 ml),Adhesives
1716,GLUN 40W Hot Melt Glue Gun Kit for Quick Repairs 11 mm with 10 Glue Sticks,Adhesives
1717,"Rpi shop - Gasket Black Foam Single Sided Adhesive Tape, Insulation Foam Strip, 25mm (width) x 3mm (form thickness) x 10-meter length",Adhesives
1719,VIDISA Washable and Reusable Adhesive Tape Double Sided Adhesive Silicon Tape with Multi-Functional Anti-Slip Sticky Strips | Transparent | 5 M,Adhesives
1720,"Total Tools Glue Applicator 6 Inch, Green",Adhesives
1721,"Ellozia® Silicone Seal Strip,2M/6.56 ft Door Strip Bottom for Doors Silicone Sealing Sticker Adhesive for Doors and Windows Gaps of Anti-Collision Silicone 45MM | 2 Meter",Adhesives
1722,GLUN HOT MELT Transparent Glue Sticks for Glue Gun (7MM - 25 Sticks),Adhesives
1723,"SCHOFIC Double Sided Adhesive Tape 5 MM for Repair Touch Screen Tablets Digitizer LCD Screen Display Professional Kit Incl use iPhone, iPad, Samsung, Huawei and so on (Pack of 1)",Adhesives
1724,"SHREE HARI Square Multi Purpose Door Tape for Seal and Window Sealing Tapes | Weather Strip Door Tape for Insects Bugs Cockroach, Sound Proof and Stop Air Door Window Sealing Adhesive Tape (3 Meter)",Adhesives
1725,"BUKU® T-7000 Adhesive 50ml Super Glue T7000 Black Epoxy Resin Sealant Adhesive Soft Glue for DIY Tools Repairing (Set of 1, Black)",Adhesives
1726,"MMT Acoustix® Super Spray Adhesive for Acoustic Foam, 450 ML Aerosol,1 Can for 90 Sqft",Adhesives
1727,"ZURATO Plastic Self Adhesive No Drills Wall/Rail/Kitchen/Bathroom Strong Sticky Towel Hanger Hook (5 Hooks, 44 x 8cm | Multicolour)",Adhesives
1728,TOUARETAILS Reusable Heel Cushion Inserts for Shoes Heel Pads Self Adhesive Back Grips Liners Blister and Callus Prevention and Protection Heel Pain Relief for Men and Women - 2 Pairs,Adhesives
1729,HOTGLUEGUN® 20W 20 WATT 7MM hot melt Glue Gun with ON Off Switch and LED Indicator 10 Sticks (Free 10 Transparent Glue Sticks),Adhesives
1730,SE Multi Purpose Self Adhesive Water Proof Aluminum Foil High Temp Heat Resistant Silver (Size : 48 MM)) Rakhi Decorating Items/Home Décor Products for Rakshabandhan,Adhesives
1731,Epoke Clear Non Toxic Epoxy Art Resin Starter Kit,Adhesives
1732,"Euro® Red Vinyl Floor Marking Tape, 2 inches X 25 Meters, strong adhesive floor tape, heavy duty tape",Adhesives
1733,i-STIX || Duct Tape || 48mm x 50mtr (Black),Adhesives
1734,Bellveen Silicone Door Seal Strip | Door Weatherstrip | Door Window Sealing Adhesive | Anti Collision | 1 Meter Brown,Adhesives
1735,Pidilite Fevicol SR 998 Synthetic Rubber Adhesive - Multipurpose Adhesive 100 ml,Adhesives
1736,"Wroughton Multipurpose T-7000 Self Leveling Black Adhesive Glue for Jewelry, Rhinestone Craft work, Repair Touch Screen of All Mobile Phones (1.68 fl Oz) - Pack of 1 (50 ml)",Adhesives
1737,ETI Aluminium FOIL Adhesive Tape 24mm X 20 Mtr Set of 01,Adhesives
1738,"Wolpin Wall Stickers DIY Decals Wallpaper (45 x 500 cm) Damask Flower Self Adhesive, Sage Green",Adhesives
1739,MAX DEALS UV Glue BBC 100 ml for Curing Glass to Glass Only,Adhesives
1740,"Belfin multi-purpose Transparent adhesive glue E8000 for Touch Screen of Cell Phone, Jewelry, Diamond, Rhinestone Craft Work - 50 ml",Adhesives
1741,ETI Thermal Double Sided Adhesive Tape High Performance Thermally Conductive Tape 1 Roll (20mmX25mtr),Adhesives
1742,Alitrade Hook & Loop Tape Roll Strips with Adhesive Back Mounting Tape for Picture and Tools Hanging Pedal Board Fastening (5m Hook + 5m Loop) Black Stick-On Tape (Width-25mm),Adhesives
1743,"AmazonBasics Non toxic Washable Liquid School Glue, 118mL Bottle, 12 Pack",Adhesives
1744,WADRO 7mm Hot Melt Glue Sticks 25pc for 20watt Mini Glue Gun for Fine Craft Work (7 MM Diameter) (25pc 7mm Glue Sticks) (8Inch),Adhesives
1745,Shri Ram Packaging Transparent Tape For industrial And Ecommerce Courier Packaging Tape With Great Adhesive BOPP Tape 48 mm Width * 250 mtr Length Pack Of 1,Adhesives
1746,"Revwd Waterproof Flex Tape,Seal Repair Tape, Super Strong Adhesive Sealant Tape to Stop Leakage of Kitchen Sink/toilet Tub, leak stop, stop leak tape (Regular)",Adhesives
1747,Pidilite Fevicol Xpres Adhesive - Bonds wood to anything in minutes 500gm (FPA846650000000),Adhesives
1748,Xenoty Iron Black Coated Self Adhesive Wall Mounted Tissue/Toilet Paper Holder Storage with Shelf,Adhesives
1749,"Fasto CA 555 Super Glue Combo 3 x 50gms - Fast Curing Instant Adhesive - High Performance Cyanoacrylate Adhesive - For bonding Plastic, Rubber, Fiber, Leather, etc",Adhesives
1750,"Anabond 202 Cyanoacrylate Adhesive , 20 gm",Adhesives
1751,FABRIC GLUE Fevicryl 80Ml (Pack Of 4Pc),Adhesives
1752,HOTGLUEGUN® 7MM 10 Fluorescent Color and 10 Transparent Glue Sticks Hot melt Glue Sticks for Art and Craft Work (Works with 20w Glue Gun),Adhesives
1753,Globe Tech Aluminium Foil Adhesive Tape Heat-Resistant Metal Roll | Heavy Duty 48mm / 2 inch X 20 Mtr,Adhesives
1754,GUSTAVE® Shoe Insole Reusable Heel Cushion Pads Soft Shoe Inserts Self-Adhesive Foot Care Protector Grips Liners Loose Shoes - for Women & Men- 6 Pairs,Adhesives
1755,THEMISTO - built with passion20 Watt Mini Hot Melt Glue Gun with 10 Glue Sticks for DIY Art and Crafts,Adhesives
1756,Teflon 4 mm Width Strong Acrylic Adhesive Clear Double Sided Tape For Multipurpose. Length: 25 Meters,Adhesives
